person_id,team_id,day,week,hours,sleep,mood,stress,mgr_support,peer_support,deadline_pressure,on_call_load,events,burnout,_reservoir,_p,hours_ma7,hours_ma28,sleep_ma7,sleep_ma28,mood_ma7,mood_ma28,stress_ma7,stress_ma28,mgr_support_ma7,mgr_support_ma28,peer_support_ma7,peer_support_ma28,deadline_pressure_ma7,deadline_pressure_ma28,on_call_load_ma7,on_call_load_ma28,hours_delta7,stress_delta7,sleep_delta7,mood_delta7,deadline_pressure_delta7,hours_std7,stress_std7,sleep_std7,mood_std7,hours_slope7,stress_slope7,had_layoff_14d,had_reorg_14d,had_deadline_14d,days_since_pto,hours_x_stress,low_sleep_high_hours,risk_raw_gbt,risk_platt,risk_isotonic,risk_logreg
0,0,153,21,8.50942376577496,6.965486825551527,6.986820054551723,4.656743688412607,5.145819120012494,6.502060745006989,3.569921421488432,0.08497401077118696,,0,0.32906026736041344,0.33828645088403936,8.615138773399291,8.324698360007966,6.462361855349677,6.439707249155008,7.44715962114868,7.577437029548788,5.624380766278699,5.290079175656845,5.129126367246997,5.176623555344952,6.370877523098594,6.133583508331458,4.308832241254298,4.128493649793956,0.1754212554280514,0.1646561809899482,-0.10571500762433139,-0.9676370778660912,0.5031249702018501,-0.4603395665969572,-0.738910819765866,0.4557339754701281,0.6018927855467522,0.8509530880085774,0.5052716445449692,-0.05906942654944432,-0.1733349014523492,0.0,0.0,0.0,60.0,1.9813102706650394,0.0,0.23480988963705557,0.24459150945442992,0.28421052631578947,0.30008397438467604
0,0,154,22,7.62016105557463,6.034463635463116,8.447730368203201,5.379327864531322,4.9680559657057595,6.0109077796060815,4.643501753550652,0.2416858817469259,,1,0.25699653936478056,0.3223477190640945,8.481785970134315,8.325945700072207,6.341521844096819,6.439906748452559,7.537408545090057,7.630580689543698,5.538129477556936,5.274541121296283,5.024022909699957,5.17327270827141,6.251103695675913,6.128538943923653,4.365648098033487,4.1487305391079605,0.1794279941289923,0.16596816386795665,-0.8616249145596848,-0.1588016130256138,-0.3070582086337037,0.9103218231131445,0.27785365551716446,0.5927165371739969,0.5849437868639175,0.8417144054386156,0.6244851280464617,-0.17446105274063478,-0.1483468381674323,0.0,0.0,0.0,60.0,2.049567234923451,0.0,0.23480988963705557,0.24459150945442992,0.28421052631578947,0.2839940641195051
0,0,155,22,9.512142108065632,6.2114048370761985,7.396943950748033,5.651027154346353,4.951474105748042,6.382794421065079,4.067109727586143,0.11990581187871076,,0,0.21565953198424453,0.31338517061881405,8.574955249281713,8.402780648394822,6.4402549699090645,6.410793038684505,7.537519229037086,7.612422660581808,5.442300778358444,5.2758118125757845,4.9974949391944525,5.14055128202017,6.421755041638169,6.088824495771844,4.252450648159672,4.171892247915689,0.1676294863607679,0.16555562458784684,0.9371868587839192,0.20872637598790877,-0.22885013283286604,-0.14057527828905325,-0.18534092057352947,0.7030569068053268,0.48083882617954316,0.7665009166080395,0.6244559904955587,-0.010041297405202118,-0.02429371977158549,0.0,0.0,0.0,60.0,2.687668667434012,0.0,0.2355093308192932,0.24609670773547251,0.28421052631578947,0.30682063206061083
0,0,156,22,8.467231159428078,7.01930460189932,7.029230373828676,5.240027954649231,4.951109224985755,6.222555735674036,3.722057839659531,0.15937873637147648,,0,0.24863797234542587,0.3205245942733279,8.448794386348053,8.387048763617928,6.593964467293999,6.440435879186489,7.605672030874554,7.549252249695521,5.3878596509014125,5.270344580848892,4.910555186443114,5.163347113130405,6.406606586526992,6.111512683749014,4.17483552948517,4.183177487656289,0.16863377414972677,0.16520334830742783,0.018436773080024338,-0.1478316962521813,0.42534013460532094,-0.5764416570458781,-0.45277768982563904,0.6143661281218026,0.4787881355657187,0.7580817661098647,0.5155230876396495,0.08918854306504857,-0.02042079824185682,0.0,0.0,0.0,60.0,2.2184263986940076,0.0,0.23480988963705557,0.24459150945442992,0.28421052631578947,0.30822572689056194
0,0,157,22,8.284815408847845,6.048137805039546,7.939953376584646,6.114038647994037,5.011878134113823,6.331073460935231,4.00642546035997,0.18665010801756704,,0,0.38724686522934915,0.35143142674665007,8.50789807409771,8.452634831339639,6.696056241168825,6.431945942765368,7.6315598859116776,7.563759188616808,5.543518181215181,5.305725879932598,5.027328468612099,5.169579434918821,6.381294453720097,6.129811494702565,4.079142767575251,4.182280945343977,0.1606006527407406,0.16569386138140726,-0.22308266524986564,0.5705204667788557,-0.6479184361292791,0.3083934906729686,-0.07271730721528158,0.5676513004792383,0.5165713047380324,0.5893941971434695,0.5288679361706496,-0.010909889059660775,0.005465420717530614,0.0,0.0,0.0,60.0,2.532684080059612,0.0,0.24165528411428638,0.2594536308668016,0.30303030303030304,0.2976237532465111
0,0,158,22,8.44588609858707,5.497771175882546,7.381453229328365,6.024557130700273,4.289186877338407,5.448725947239429,3.689459424469197,0.16520974778009379,,0,0.3879421822099222,0.3515899248904646,8.46101355398512,8.411544922524422,6.4082370592598465,6.368824556560616,7.556156413452159,7.577187298454647,5.52752639674693,5.33300325250359,4.877851494621029,5.1352751384480175,6.295131705725091,6.108714651356469,3.9983825598471054,4.176812812121814,0.16597570122840824,0.16823357949483603,-0.015127455398049605,0.4970307339533431,-0.9104658833773005,-0.17470318412379449,-0.3089231353779085,0.5554239757354736,0.4964971968554149,0.6155934448094745,0.5202297928220024,0.02047163717527027,0.14171694255705394,0.0,0.0,0.0,60.0,2.5441361660162523,0.0,0.2355093308192932,0.24609670773547251,0.28421052631578947,0.3139202242218961
0,0,159,22,9.140094073656662,6.969080787315118,7.651834598317373,5.1467239377357865,5.444223284366384,4.657715160146042,4.223175609928012,0.16270804087365145,,1,0.3937415320859342,0.3529131636656054,8.568536238562126,8.431476617620543,6.392235666889624,6.381343498258022,7.547709421651716,7.60479642554655,5.458920911195659,5.35680384639447,4.965963816038666,5.11415871811831,5.936547607096126,6.074106819389194,3.988807319577419,4.196044273406872,0.16007319106280177,0.16810098114372307,0.5715578350945361,-0.31219697345987285,0.5768451204254941,0.10412517666565613,0.23436829035059326,0.6090680658559524,0.5133603050868445,0.5963434850269466,0.5177714796266327,0.08271908251615068,0.11512181335554039,0.0,0.0,0.0,60.0,2.352077048102287,0.0,0.24243845989091883,0.2611719839530843,0.30303030303030304,0.3496229795151026
0,0,160,22,7.218682526720283,6.463859764338128,8.299273656235464,4.211684874950654,5.333891670601574,5.795785094209856,3.953988168744586,0.1231353656049207,,0,0.33217690871674804,0.3389844583203188,8.384144632982885,8.44919563415957,6.320574658144854,6.397777852054511,7.7352027933208225,7.63361001416371,5.395341080701094,5.294654912391162,4.992831323265678,5.135877086969197,5.835651085553679,6.0651629154523805,4.04367399775687,4.181103487058758,0.16552481318190657,0.17073751656677216,-1.165462106262602,-1.1836562057504398,0.14328510619327428,0.5640708629146411,-0.08968582901228395,0.7964915109979328,0.6409687312276293,0.5438013319850635,0.518443085325216,-0.0703527398650713,-0.13310736521114638,0.0,0.0,0.0,60.0,1.5201408007429191,0.0,0.24243845989091883,0.2611719839530843,0.30303030303030304,0.3441369651653504
0,0,161,23,7.360294201351339,6.258434212948485,9.000262000506456,6.087694325697525,4.817599421315411,6.412261396727221,3.7696632134672776,0.07955735882333075,,0,0.38938777410654996,0.3519195535687192,8.347020796665273,8.422429813006596,6.352570454928477,6.385049970333596,7.814135883649859,7.669371665236571,5.496536289439122,5.311446752059974,4.9713375312099135,5.124472392768522,5.892987316570985,6.109697042491348,3.9188399206021027,4.1757314652900215,0.142363595621393,0.1668219169471558,-0.9867265953139341,0.5911580362584026,-0.09413624197999226,1.186126116856597,-0.14917670713482512,0.842747877263484,0.6919126615565488,0.5305901011387943,0.6660537540624765,-0.2891915114553445,-0.06121426270006755,0.0,0.0,0.0,60.0,2.240361062251547,0.0,0.2399361380173961,0.25569431942640175,0.30303030303030304,0.3188409230537935
0,0,162,23,6.685645259636266,6.432947133326709,8.172721620606188,4.533898799692477,5.563448021049536,6.254245192763224,4.4023316278267615,0.21197451575159215,,0,0.2837561303647905,0.3282206440747316,7.943235532603935,8.32048984127701,6.384219354392836,6.386844963237138,7.924961265058166,7.6688160041711075,5.336946524488569,5.279849317111685,5.058762376252984,5.127690254294661,5.874623141099291,6.109135121909547,3.9667287634936192,4.176483750308755,0.15551626760323317,0.16431217596708958,-1.2575902729676685,-0.8030477247960919,0.04872777893387337,0.24776035554802167,0.4356028643331422,0.8682076495324695,0.774271705660737,0.527363922648051,0.6494002855871936,-0.3007501316512582,-0.1422838701861751,0.0,0.0,0.0,60.0,1.5156019508917284,0.0,0.2355093308192932,0.24609670773547251,0.28421052631578947,0.3197947501331048
